lead_time_id,component_id,supplier_id,effective_date,lead_time_weeks,change_reason,recorded_at
LT001009,C078,SUP003,2024-10-01,10,通常,2024-10-01
LT001010,C078,SUP003,2025-01-01,10,通常,2025-01-01
LT001011,C078,SUP003,2025-04-01,10,通常,2025-04-01
LT001012,C078,SUP003,2025-07-01,10,通常,2025-07-01
LT001013,C078,SUP003,2025-10-01,10,通常,2025-10-01
LT001014,C078,SUP003,2026-01-01,10,通常,2026-01-01
LT_INT_001848,C078,SUP003,2023-02-01,19,月次更新,2023-02-01
LT_INT_001849,C078,SUP003,2023-03-01,17,月次更新,2023-03-01
LT_INT_001850,C078,SUP003,2023-05-01,16,月次更新,2023-05-01
LT_INT_001851,C078,SUP003,2023-06-01,17,月次更新,2023-06-01
LT_INT_001852,C078,SUP003,2023-08-01,14,月次更新,2023-08-01
LT_INT_001853,C078,SUP003,2023-09-01,15,月次更新,2023-09-01
LT_INT_001854,C078,SUP003,2023-11-01,14,月次更新,2023-11-01
LT_INT_001855,C078,SUP003,2023-12-01,14,月次更新,2023-12-01
LT_INT_001856,C078,SUP003,2024-02-01,12,月次更新,2024-02-01
LT_INT_001857,C078,SUP003,2024-03-01,12,月次更新,2024-03-01
LT_INT_001858,C078,SUP003,2024-05-01,10,月次更新,2024-05-01
LT_INT_001859,C078,SUP003,2024-06-01,12,月次更新,2024-06-01
LT_INT_001860,C078,SUP003,2024-08-01,10,月次更新,2024-08-01
LT_INT_001861,C078,SUP003,2024-09-01,10,月次更新,2024-09-01
LT_INT_001862,C078,SUP003,2024-11-01,10,月次更新,2024-11-01
LT_INT_001863,C078,SUP003,2024-12-01,10,月次更新,2024-12-01
LT_INT_001864,C078,SUP003,2025-02-01,10,月次更新,2025-02-01
LT_INT_001865,C078,SUP003,2025-03-01,11,月次更新,2025-03-01
LT_INT_001866,C078,SUP003,2025-05-01,11,月次更新,2025-05-01
LT_INT_001867,C078,SUP003,2025-06-01,11,月次更新,2025-06-01
LT_INT_001868,C078,SUP003,2025-08-01,10,月次更新,2025-08-01
LT_INT_001869,C078,SUP003,2025-09-01,10,月次更新,2025-09-01
LT_INT_001870,C078,SUP003,2025-11-01,10,月次更新,2025-11-01
LT_INT_001871,C078,SUP003,2025-12-01,10,月次更新,2025-12-01
LT001015,C079,SUP003,2023-01-01,27,初回登録,2023-01-01
LT001016,C079,SUP003,2023-04-01,23,工場増強,2023-04-01
LT001017,C079,SUP003,2023-07-01,20,増産効果,2023-07-01
LT001018,C079,SUP003,2023-10-01,16,物流混雑緩和,2023-10-01
LT001019,C079,SUP003,2024-01-01,14,増産効果,2024-01-01
LT001020,C079,SUP003,2024-04-01,15,通常,2024-04-01
LT001021,C079,SUP003,2024-07-01,14,通常,2024-07-01
LT001022,C079,SUP003,2024-10-01,13,通常,2024-10-01
LT001023,C079,SUP003,2025-01-01,12,通常,2025-01-01
LT001024,C079,SUP003,2025-04-01,12,通常,2025-04-01
LT001025,C079,SUP003,2025-07-01,11,通常,2025-07-01
LT001026,C079,SUP003,2025-10-01,11,通常,2025-10-01
LT001027,C079,SUP003,2026-01-01,11,通常,2026-01-01
LT_INT_001872,C079,SUP003,2023-02-01,26,月次更新,2023-02-01
LT_INT_001873,C079,SUP003,2023-03-01,23,月次更新,2023-03-01
LT_INT_001874,C079,SUP003,2023-05-01,22,月次更新,2023-05-01
LT_INT_001875,C079,SUP003,2023-06-01,22,月次更新,2023-06-01
LT_INT_001876,C079,SUP003,2023-08-01,19,月次更新,2023-08-01
LT_INT_001877,C079,SUP003,2023-09-01,18,月次更新,2023-09-01
LT_INT_001878,C079,SUP003,2023-11-01,15,月次更新,2023-11-01
LT_INT_001879,C079,SUP003,2023-12-01,14,月次更新,2023-12-01
LT_INT_001880,C079,SUP003,2024-02-01,13,月次更新,2024-02-01
LT_INT_001881,C079,SUP003,2024-03-01,14,月次更新,2024-03-01
LT_INT_001882,C079,SUP003,2024-05-01,14,月次更新,2024-05-01
LT_INT_001883,C079,SUP003,2024-06-01,15,月次更新,2024-06-01
LT_INT_001884,C079,SUP003,2024-08-01,13,月次更新,2024-08-01
LT_INT_001885,C079,SUP003,2024-09-01,14,月次更新,2024-09-01
LT_INT_001886,C079,SUP003,2024-11-01,13,月次更新,2024-11-01
LT_INT_001887,C079,SUP003,2024-12-01,12,月次更新,2024-12-01
LT_INT_001888,C079,SUP003,2025-02-01,11,月次更新,2025-02-01
LT_INT_001889,C079,SUP003,2025-03-01,11,月次更新,2025-03-01
LT_INT_001890,C079,SUP003,2025-05-01,12,月次更新,2025-05-01
LT_INT_001891,C079,SUP003,2025-06-01,11,月次更新,2025-06-01
LT_INT_001892,C079,SUP003,2025-08-01,11,月次更新,2025-08-01
LT_INT_001893,C079,SUP003,2025-09-01,11,月次更新,2025-09-01
LT_INT_001894,C079,SUP003,2025-11-01,11,月次更新,2025-11-01
LT_INT_001895,C079,SUP003,2025-12-01,11,月次更新,2025-12-01
LT001028,C080,SUP005,2023-01-01,36,初回登録,2023-01-01
LT001029,C080,SUP005,2023-04-01,31,需給改善,2023-04-01
LT001030,C080,SUP005,2023-07-01,24,需給改善,2023-07-01
LT001031,C080,SUP005,2023-10-01,24,通常,2023-10-01
LT001032,C080,SUP005,2024-01-01,20,工場増強,2024-01-01
LT001033,C080,SUP005,2024-04-01,21,通常,2024-04-01
LT001034,C080,SUP005,2024-07-01,16,工場増強,2024-07-01
LT001035,C080,SUP005,2024-10-01,17,通常,2024-10-01
LT001036,C080,SUP005,2025-01-01,18,通常,2025-01-01
LT001037,C080,SUP005,2025-04-01,17,通常,2025-04-01
LT001038,C080,SUP005,2025-07-01,15,通常,2025-07-01
LT001039,C080,SUP005,2025-10-01,15,通常,2025-10-01
LT001040,C080,SUP005,2026-01-01,15,通常,2026-01-01
LT_INT_001896,C080,SUP005,2023-02-01,33,月次更新,2023-02-01
LT_INT_001897,C080,SUP005,2023-03-01,33,月次更新,2023-03-01
LT_INT_001898,C080,SUP005,2023-05-01,28,月次更新,2023-05-01
LT_INT_001899,C080,SUP005,2023-06-01,25,月次更新,2023-06-01
LT_INT_001900,C080,SUP005,2023-08-01,24,月次更新,2023-08-01
LT_INT_001901,C080,SUP005,2023-09-01,23,月次更新,2023-09-01
LT_INT_001902,C080,SUP005,2023-11-01,23,月次更新,2023-11-01
LT_INT_001903,C080,SUP005,2023-12-01,22,月次更新,2023-12-01
LT_INT_001904,C080,SUP005,2024-02-01,20,月次更新,2024-02-01
LT_INT_001905,C080,SUP005,2024-03-01,21,月次更新,2024-03-01
LT_INT_001906,C080,SUP005,2024-05-01,18,月次更新,2024-05-01
LT_INT_001907,C080,SUP005,2024-06-01,18,月次更新,2024-06-01
LT_INT_001908,C080,SUP005,2024-08-01,16,月次更新,2024-08-01
LT_INT_001909,C080,SUP005,2024-09-01,16,月次更新,2024-09-01
LT_INT_001910,C080,SUP005,2024-11-01,17,月次更新,2024-11-01
LT_INT_001911,C080,SUP005,2024-12-01,16,月次更新,2024-12-01
LT_INT_001912,C080,SUP005,2025-02-01,16,月次更新,2025-02-01
LT_INT_001913,C080,SUP005,2025-03-01,16,月次更新,2025-03-01
LT_INT_001914,C080,SUP005,2025-05-01,16,月次更新,2025-05-01
LT_INT_001915,C080,SUP005,2025-06-01,16,月次更新,2025-06-01
LT_INT_001916,C080,SUP005,2025-08-01,15,月次更新,2025-08-01
LT_INT_001917,C080,SUP005,2025-09-01,15,月次更新,2025-09-01
LT_INT_001918,C080,SUP005,2025-11-01,15,月次更新,2025-11-01
LT_INT_001919,C080,SUP005,2025-12-01,15,月次更新,2025-12-01
LT001041,C081,SUP005,2023-01-01,41,初回登録,2023-01-01
LT001042,C081,SUP005,2023-04-01,34,需給改善,2023-04-01
LT001043,C081,SUP005,2023-07-01,31,通常,2023-07-01
LT001044,C081,SUP005,2023-10-01,25,物流混雑緩和,2023-10-01
LT001045,C081,SUP005,2024-01-01,24,通常,2024-01-01
LT001046,C081,SUP005,2024-04-01,20,工場増強,2024-04-01
LT001047,C081,SUP005,2024-07-01,20,通常,2024-07-01
LT001048,C081,SUP005,2024-10-01,18,通常,2024-10-01
LT001049,C081,SUP005,2025-01-01,19,通常,2025-01-01
LT001050,C081,SUP005,2025-04-01,17,増産効果,2025-04-01
LT001051,C081,SUP005,2025-07-01,15,地政学リスク,2025-07-01
LT001052,C081,SUP005,2025-10-01,15,工場増強,2025-10-01
LT001053,C081,SUP005,2026-01-01,15,増産効果,2026-01-01
LT_INT_001920,C081,SUP005,2023-02-01,37,月次更新,2023-02-01
LT_INT_001921,C081,SUP005,2023-03-01,36,月次更新,2023-03-01
LT_INT_001922,C081,SUP005,2023-05-01,32,月次更新,2023-05-01
LT_INT_001923,C081,SUP005,2023-06-01,31,月次更新,2023-06-01
LT_INT_001924,C081,SUP005,2023-08-01,29,月次更新,2023-08-01
LT_INT_001925,C081,SUP005,2023-09-01,27,月次更新,2023-09-01
LT_INT_001926,C081,SUP005,2023-11-01,24,月次更新,2023-11-01
LT_INT_001927,C081,SUP005,2023-12-01,24,月次更新,2023-12-01
LT_INT_001928,C081,SUP005,2024-02-01,21,月次更新,2024-02-01
LT_INT_001929,C081,SUP005,2024-03-01,21,月次更新,2024-03-01
LT_INT_001930,C081,SUP005,2024-05-01,20,月次更新,2024-05-01
LT_INT_001931,C081,SUP005,2024-06-01,21,月次更新,2024-06-01
LT_INT_001932,C081,SUP005,2024-08-01,19,月次更新,2024-08-01
LT_INT_001933,C081,SUP005,2024-09-01,18,月次更新,2024-09-01
LT_INT_001934,C081,SUP005,2024-11-01,19,月次更新,2024-11-01
LT_INT_001935,C081,SUP005,2024-12-01,19,月次更新,2024-12-01
LT_INT_001936,C081,SUP005,2025-02-01,17,月次更新,2025-02-01
LT_INT_001937,C081,SUP005,2025-03-01,18,月次更新,2025-03-01
LT_INT_001938,C081,SUP005,2025-05-01,16,月次更新,2025-05-01
LT_INT_001939,C081,SUP005,2025-06-01,19,月次更新,2025-06-01
LT_INT_001940,C081,SUP005,2025-08-01,15,月次更新,2025-08-01
LT_INT_001941,C081,SUP005,2025-09-01,15,月次更新,2025-09-01
LT_INT_001942,C081,SUP005,2025-11-01,15,月次更新,2025-11-01
LT_INT_001943,C081,SUP005,2025-12-01,15,月次更新,2025-12-01
LT001054,C082,SUP006,2023-01-01,20,初回登録,2023-01-01
LT001055,C082,SUP006,2023-04-01,19,通常,2023-04-01
LT001056,C082,SUP006,2023-07-01,15,工場増強,2023-07-01
LT001057,C082,SUP006,2023-10-01,14,通常,2023-10-01
LT001058,C082,SUP006,2024-01-01,13,通常,2024-01-01
LT001059,C082,SUP006,2024-04-01,12,通常,2024-04-01
LT001060,C082,SUP006,2024-07-01,11,通常,2024-07-01
LT001061,C082,SUP006,2024-10-01,10,通常,2024-10-01
LT001062,C082,SUP006,2025-01-01,9,通常,2025-01-01
LT001063,C082,SUP006,2025-04-01,9,通常,2025-04-01
LT001064,C082,SUP006,2025-07-01,10,地政学リスク,2025-07-01
LT001065,C082,SUP006,2025-10-01,10,通常,2025-10-01
LT001066,C082,SUP006,2026-01-01,10,通常,2026-01-01
LT_INT_001944,C082,SUP006,2023-02-01,20,月次更新,2023-02-01
LT_INT_001945,C082,SUP006,2023-03-01,19,月次更新,2023-03-01
LT_INT_001946,C082,SUP006,2023-05-01,18,月次更新,2023-05-01
LT_INT_001947,C082,SUP006,2023-06-01,15,月次更新,2023-06-01
LT_INT_001948,C082,SUP006,2023-08-01,15,月次更新,2023-08-01
LT_INT_001949,C082,SUP006,2023-09-01,13,月次更新,2023-09-01
LT_INT_001950,C082,SUP006,2023-11-01,12,月次更新,2023-11-01
LT_INT_001951,C082,SUP006,2023-12-01,13,月次更新,2023-12-01
LT_INT_001952,C082,SUP006,2024-02-01,12,月次更新,2024-02-01
LT_INT_001953,C082,SUP006,2024-03-01,11,月次更新,2024-03-01
LT_INT_001954,C082,SUP006,2024-05-01,12,月次更新,2024-05-01
LT_INT_001955,C082,SUP006,2024-06-01,10,月次更新,2024-06-01
LT_INT_001956,C082,SUP006,2024-08-01,9,月次更新,2024-08-01
LT_INT_001957,C082,SUP006,2024-09-01,11,月次更新,2024-09-01
LT_INT_001958,C082,SUP006,2024-11-01,10,月次更新,2024-11-01
LT_INT_001959,C082,SUP006,2024-12-01,10,月次更新,2024-12-01
LT_INT_001960,C082,SUP006,2025-02-01,10,月次更新,2025-02-01
LT_INT_001961,C082,SUP006,2025-03-01,8,月次更新,2025-03-01
LT_INT_001962,C082,SUP006,2025-05-01,8,月次更新,2025-05-01
LT_INT_001963,C082,SUP006,2025-06-01,10,月次更新,2025-06-01
LT_INT_001964,C082,SUP006,2025-08-01,10,月次更新,2025-08-01
LT_INT_001965,C082,SUP006,2025-09-01,10,月次更新,2025-09-01
LT_INT_001966,C082,SUP006,2025-11-01,10,月次更新,2025-11-01
LT_INT_001967,C082,SUP006,2025-12-01,10,月次更新,2025-12-01
LT001067,C083,SUP007,2023-01-01,19,初回登録,2023-01-01
LT001068,C083,SUP007,2023-04-01,14,物流混雑緩和,2023-04-01
LT001069,C083,SUP007,2023-07-01,12,物流混雑緩和,2023-07-01
LT001070,C083,SUP007,2023-10-01,10,増産効果,2023-10-01
LT001071,C083,SUP007,2024-01-01,11,通常,2024-01-01
LT001072,C083,SUP007,2024-04-01,10,通常,2024-04-01
LT001073,C083,SUP007,2024-07-01,10,通常,2024-07-01
LT001074,C083,SUP007,2024-10-01,9,通常,2024-10-01
LT001075,C083,SUP007,2025-01-01,8,需給改善,2025-01-01
LT001076,C083,SUP007,2025-04-01,8,通常,2025-04-01
LT001077,C083,SUP007,2025-07-01,8,地政学リスク,2025-07-01
LT001078,C083,SUP007,2025-10-01,8,増産効果,2025-10-01
LT001079,C083,SUP007,2026-01-01,8,通常,2026-01-01
LT_INT_001968,C083,SUP007,2023-02-01,16,月次更新,2023-02-01
LT_INT_001969,C083,SUP007,2023-03-01,15,月次更新,2023-03-01
LT_INT_001970,C083,SUP007,2023-05-01,14,月次更新,2023-05-01
LT_INT_001971,C083,SUP007,2023-06-01,12,月次更新,2023-06-01
LT_INT_001972,C083,SUP007,2023-08-01,11,月次更新,2023-08-01
LT_INT_001973,C083,SUP007,2023-09-01,9,月次更新,2023-09-01
LT_INT_001974,C083,SUP007,2023-11-01,11,月次更新,2023-11-01
LT_INT_001975,C083,SUP007,2023-12-01,10,月次更新,2023-12-01
LT_INT_001976,C083,SUP007,2024-02-01,10,月次更新,2024-02-01
LT_INT_001977,C083,SUP007,2024-03-01,11,月次更新,2024-03-01
LT_INT_001978,C083,SUP007,2024-05-01,10,月次更新,2024-05-01
LT_INT_001979,C083,SUP007,2024-06-01,10,月次更新,2024-06-01
LT_INT_001980,C083,SUP007,2024-08-01,9,月次更新,2024-08-01
LT_INT_001981,C083,SUP007,2024-09-01,10,月次更新,2024-09-01
LT_INT_001982,C083,SUP007,2024-11-01,9,月次更新,2024-11-01
LT_INT_001983,C083,SUP007,2024-12-01,9,月次更新,2024-12-01
LT_INT_001984,C083,SUP007,2025-02-01,9,月次更新,2025-02-01
LT_INT_001985,C083,SUP007,2025-03-01,7,月次更新,2025-03-01
LT_INT_001986,C083,SUP007,2025-05-01,8,月次更新,2025-05-01
LT_INT_001987,C083,SUP007,2025-06-01,9,月次更新,2025-06-01
LT_INT_001988,C083,SUP007,2025-08-01,8,月次更新,2025-08-01
LT_INT_001989,C083,SUP007,2025-09-01,8,月次更新,2025-09-01
LT_INT_001990,C083,SUP007,2025-11-01,8,月次更新,2025-11-01
LT_INT_001991,C083,SUP007,2025-12-01,8,月次更新,2025-12-01
LT001080,C084,SUP009,2023-01-01,17,初回登録,2023-01-01
LT001081,C084,SUP009,2023-04-01,16,通常,2023-04-01
LT001082,C084,SUP009,2023-07-01,14,需給改善,2023-07-01
LT001083,C084,SUP009,2023-10-01,11,物流混雑緩和,2023-10-01
LT001084,C084,SUP009,2024-01-01,10,通常,2024-01-01
LT001085,C084,SUP009,2024-04-01,10,通常,2024-04-01
LT001086,C084,SUP009,2024-07-01,8,工場増強,2024-07-01
LT001087,C084,SUP009,2024-10-01,9,地政学リスク,2024-10-01
LT001088,C084,SUP009,2025-01-01,8,工場増強,2025-01-01
LT001089,C084,SUP009,2025-04-01,8,通常,2025-04-01
LT001090,C084,SUP009,2025-07-01,8,材料不足,2025-07-01
LT001091,C084,SUP009,2025-10-01,8,増産効果,2025-10-01
LT001092,C084,SUP009,2026-01-01,8,ファウンドリ不足,2026-01-01
LT_INT_001992,C084,SUP009,2023-02-01,17,月次更新,2023-02-01
LT_INT_001993,C084,SUP009,2023-03-01,16,月次更新,2023-03-01
LT_INT_001994,C084,SUP009,2023-05-01,16,月次更新,2023-05-01
LT_INT_001995,C084,SUP009,2023-06-01,14,月次更新,2023-06-01
LT_INT_001996,C084,SUP009,2023-08-01,13,月次更新,2023-08-01
LT_INT_001997,C084,SUP009,2023-09-01,11,月次更新,2023-09-01
LT_INT_001998,C084,SUP009,2023-11-01,9,月次更新,2023-11-01
LT_INT_001999,C084,SUP009,2023-12-01,9,月次更新,2023-12-01
LT_INT_002000,C084,SUP009,2024-02-01,10,月次更新,2024-02-01
LT_INT_002001,C084,SUP009,2024-03-01,11,月次更新,2024-03-01
LT_INT_002002,C084,SUP009,2024-05-01,8,月次更新,2024-05-01
LT_INT_002003,C084,SUP009,2024-06-01,9,月次更新,2024-06-01
LT_INT_002004,C084,SUP009,2024-08-01,7,月次更新,2024-08-01
LT_INT_002005,C084,SUP009,2024-09-01,7,月次更新,2024-09-01
LT_INT_002006,C084,SUP009,2024-11-01,8,月次更新,2024-11-01
LT_INT_002007,C084,SUP009,2024-12-01,7,月次更新,2024-12-01
LT_INT_002008,C084,SUP009,2025-02-01,7,月次更新,2025-02-01
LT_INT_002009,C084,SUP009,2025-03-01,8,月次更新,2025-03-01
LT_INT_002010,C084,SUP009,2025-05-01,9,月次更新,2025-05-01
LT_INT_002011,C084,SUP009,2025-06-01,7,月次更新,2025-06-01
LT_INT_002012,C084,SUP009,2025-08-01,8,月次更新,2025-08-01
LT_INT_002013,C084,SUP009,2025-09-01,8,月次更新,2025-09-01
LT_INT_002014,C084,SUP009,2025-11-01,8,月次更新,2025-11-01
LT_INT_002015,C084,SUP009,2025-12-01,8,月次更新,2025-12-01
LT001093,C085,SUP004,2023-01-01,27,初回登録,2023-01-01
LT001094,C085,SUP004,2023-04-01,22,増産効果,2023-04-01
LT001095,C085,SUP004,2023-07-01,18,増産効果,2023-07-01
LT001096,C085,SUP004,2023-10-01,16,増産効果,2023-10-01
LT001097,C085,SUP004,2024-01-01,15,通常,2024-01-01
LT001098,C085,SUP004,2024-04-01,15,通常,2024-04-01
LT001099,C085,SUP004,2024-07-01,13,工場増強,2024-07-01
LT001100,C085,SUP004,2024-10-01,12,通常,2024-10-01
LT001101,C085,SUP004,2025-01-01,11,通常,2025-01-01
LT001102,C085,SUP004,2025-04-01,12,通常,2025-04-01
LT001103,C085,SUP004,2025-07-01,11,通常,2025-07-01
LT001104,C085,SUP004,2025-10-01,11,通常,2025-10-01
LT001105,C085,SUP004,2026-01-01,11,通常,2026-01-01
LT_INT_002016,C085,SUP004,2023-02-01,26,月次更新,2023-02-01
LT_INT_002017,C085,SUP004,2023-03-01,23,月次更新,2023-03-01
LT_INT_002018,C085,SUP004,2023-05-01,20,月次更新,2023-05-01
LT_INT_002019,C085,SUP004,2023-06-01,19,月次更新,2023-06-01
LT_INT_002020,C085,SUP004,2023-08-01,18,月次更新,2023-08-01
LT_INT_002021,C085,SUP004,2023-09-01,15,月次更新,2023-09-01
LT_INT_002022,C085,SUP004,2023-11-01,16,月次更新,2023-11-01
LT_INT_002023,C085,SUP004,2023-12-01,15,月次更新,2023-12-01
LT_INT_002024,C085,SUP004,2024-02-01,15,月次更新,2024-02-01
LT_INT_002025,C085,SUP004,2024-03-01,16,月次更新,2024-03-01
LT_INT_002026,C085,SUP004,2024-05-01,14,月次更新,2024-05-01
LT_INT_002027,C085,SUP004,2024-06-01,14,月次更新,2024-06-01
LT_INT_002028,C085,SUP004,2024-08-01,12,月次更新,2024-08-01
LT_INT_002029,C085,SUP004,2024-09-01,11,月次更新,2024-09-01
LT_INT_002030,C085,SUP004,2024-11-01,10,月次更新,2024-11-01
LT_INT_002031,C085,SUP004,2024-12-01,11,月次更新,2024-12-01
LT_INT_002032,C085,SUP004,2025-02-01,12,月次更新,2025-02-01
LT_INT_002033,C085,SUP004,2025-03-01,10,月次更新,2025-03-01
LT_INT_002034,C085,SUP004,2025-05-01,13,月次更新,2025-05-01
LT_INT_002035,C085,SUP004,2025-06-01,12,月次更新,2025-06-01
LT_INT_002036,C085,SUP004,2025-08-01,11,月次更新,2025-08-01
LT_INT_002037,C085,SUP004,2025-09-01,11,月次更新,2025-09-01
LT_INT_002038,C085,SUP004,2025-11-01,11,月次更新,2025-11-01
LT_INT_002039,C085,SUP004,2025-12-01,11,月次更新,2025-12-01
LT001106,C086,SUP010,2023-01-01,18,初回登録,2023-01-01
LT001107,C086,SUP010,2023-04-01,16,工場増強,2023-04-01
LT001108,C086,SUP010,2023-07-01,13,物流混雑緩和,2023-07-01
LT001109,C086,SUP010,2023-10-01,10,物流混雑緩和,2023-10-01
LT001110,C086,SUP010,2024-01-01,11,通常,2024-01-01
LT001111,C086,SUP010,2024-04-01,10,通常,2024-04-01
LT001112,C086,SUP010,2024-07-01,9,通常,2024-07-01
LT001113,C086,SUP010,2024-10-01,8,物流混雑緩和,2024-10-01
LT001114,C086,SUP010,2025-01-01,8,通常,2025-01-01
LT001115,C086,SUP010,2025-04-01,8,通常,2025-04-01
LT001116,C086,SUP010,2025-07-01,8,材料不足,2025-07-01
LT001117,C086,SUP010,2025-10-01,8,増産効果,2025-10-01
LT001118,C086,SUP010,2026-01-01,8,通常,2026-01-01
LT_INT_002040,C086,SUP010,2023-02-01,17,月次更新,2023-02-01
LT_INT_002041,C086,SUP010,2023-03-01,16,月次更新,2023-03-01
LT_INT_002042,C086,SUP010,2023-05-01,15,月次更新,2023-05-01
LT_INT_002043,C086,SUP010,2023-06-01,13,月次更新,2023-06-01
LT_INT_002044,C086,SUP010,2023-08-01,11,月次更新,2023-08-01
LT_INT_002045,C086,SUP010,2023-09-01,11,月次更新,2023-09-01
LT_INT_002046,C086,SUP010,2023-11-01,10,月次更新,2023-11-01
LT_INT_002047,C086,SUP010,2023-12-01,9,月次更新,2023-12-01
LT_INT_002048,C086,SUP010,2024-02-01,9,月次更新,2024-02-01
LT_INT_002049,C086,SUP010,2024-03-01,9,月次更新,2024-03-01
LT_INT_002050,C086,SUP010,2024-05-01,8,月次更新,2024-05-01
LT_INT_002051,C086,SUP010,2024-06-01,9,月次更新,2024-06-01
LT_INT_002052,C086,SUP010,2024-08-01,7,月次更新,2024-08-01
LT_INT_002053,C086,SUP010,2024-09-01,8,月次更新,2024-09-01
LT_INT_002054,C086,SUP010,2024-11-01,9,月次更新,2024-11-01
LT_INT_002055,C086,SUP010,2024-12-01,9,月次更新,2024-12-01
LT_INT_002056,C086,SUP010,2025-02-01,7,月次更新,2025-02-01
LT_INT_002057,C086,SUP010,2025-03-01,9,月次更新,2025-03-01
LT_INT_002058,C086,SUP010,2025-05-01,9,月次更新,2025-05-01
LT_INT_002059,C086,SUP010,2025-06-01,9,月次更新,2025-06-01
LT_INT_002060,C086,SUP010,2025-08-01,8,月次更新,2025-08-01
LT_INT_002061,C086,SUP010,2025-09-01,8,月次更新,2025-09-01
LT_INT_002062,C086,SUP010,2025-11-01,8,月次更新,2025-11-01
LT_INT_002063,C086,SUP010,2025-12-01,8,月次更新,2025-12-01
LT001119,C087,SUP010,2023-01-01,18,初回登録,2023-01-01
LT001120,C087,SUP010,2023-04-01,16,増産効果,2023-04-01
LT001121,C087,SUP010,2023-07-01,12,工場増強,2023-07-01
LT001122,C087,SUP010,2023-10-01,11,通常,2023-10-01
LT001123,C087,SUP010,2024-01-01,9,工場増強,2024-01-01
LT001124,C087,SUP010,2024-04-01,9,通常,2024-04-01
LT001125,C087,SUP010,2024-07-01,9,通常,2024-07-01
LT001126,C087,SUP010,2024-10-01,8,物流混雑緩和,2024-10-01
LT001127,C087,SUP010,2025-01-01,8,通常,2025-01-01
LT001128,C087,SUP010,2025-04-01,7,需給改善,2025-04-01
LT001129,C087,SUP010,2025-07-01,7,需給逼迫,2025-07-01
LT001130,C087,SUP010,2025-10-01,7,地政学リスク,2025-10-01
LT001131,C087,SUP010,2026-01-01,7,需給改善,2026-01-01
LT_INT_002064,C087,SUP010,2023-02-01,18,月次更新,2023-02-01
LT_INT_002065,C087,SUP010,2023-03-01,15,月次更新,2023-03-01
LT_INT_002066,C087,SUP010,2023-05-01,13,月次更新,2023-05-01
LT_INT_002067,C087,SUP010,2023-06-01,12,月次更新,2023-06-01
LT_INT_002068,C087,SUP010,2023-08-01,12,月次更新,2023-08-01
LT_INT_002069,C087,SUP010,2023-09-01,11,月次更新,2023-09-01
LT_INT_002070,C087,SUP010,2023-11-01,9,月次更新,2023-11-01
LT_INT_002071,C087,SUP010,2023-12-01,8,月次更新,2023-12-01
LT_INT_002072,C087,SUP010,2024-02-01,10,月次更新,2024-02-01
LT_INT_002073,C087,SUP010,2024-03-01,9,月次更新,2024-03-01
LT_INT_002074,C087,SUP010,2024-05-01,10,月次更新,2024-05-01
LT_INT_002075,C087,SUP010,2024-06-01,8,月次更新,2024-06-01
LT_INT_002076,C087,SUP010,2024-08-01,8,月次更新,2024-08-01
